component,explained_variance_ratio,cumulative_explained_variance,residual_variance
283,0.00032801714,0.944444,0.055556
284,0.0003270267,0.94477105,0.05522895
285,0.00032594622,0.94509697,0.05490303
286,0.00032455038,0.9454215,0.054578483
287,0.00032164267,0.94574314,0.054256856
288,0.00031975043,0.9460629,0.053937078
289,0.000318135,0.94638103,0.053618968
290,0.00031576122,0.9466968,0.053303182
291,0.00031448546,0.9470113,0.052988708
292,0.00031041162,0.9473217,0.052678287
293,0.000308262,0.94763,0.05237001
294,0.0003056918,0.9479357,0.0520643
295,0.0003038832,0.94823956,0.051760435
296,0.00030206953,0.94854164,0.05145836
297,0.00030080383,0.94884247,0.051157534
298,0.00029630392,0.94913876,0.05086124
299,0.00029570452,0.94943446,0.05056554
300,0.0002943322,0.9497288,0.050271213
301,0.00029275342,0.95002156,0.049978435
302,0.00029162393,0.9503132,0.04968679
303,0.0002906204,0.95060384,0.049396157
304,0.0002889781,0.9508928,0.049107194
305,0.00028807612,0.9511809,0.048819125
306,0.00028412658,0.951465,0.04853499
307,0.00028397134,0.95174897,0.048251033
308,0.00028073956,0.9520297,0.047970295
309,0.0002784174,0.9523081,0.04769188
310,0.0002780909,0.95258623,0.047413766
311,0.00027649963,0.95286274,0.04713726
312,0.00027587698,0.9531386,0.04686141
313,0.00027393328,0.95341253,0.046587467
314,0.00026988547,0.9536824,0.046317577
315,0.00026823138,0.95395064,0.046049356
316,0.00026744473,0.9542181,0.04578191
317,0.00026571387,0.9544838,0.045516193
318,0.00026403417,0.95474786,0.045252144
319,0.0002616876,0.9550095,0.04499048
320,0.00025959878,0.9552691,0.0447309
321,0.00025865113,0.9555277,0.044472277
322,0.00025691278,0.9557846,0.04421538
323,0.00025575634,0.9560404,0.043959618
324,0.0002531778,0.9562936,0.043706417
325,0.00025197212,0.95654553,0.04345447
326,0.00024879602,0.9567943,0.04320568
327,0.00024787954,0.9570422,0.042957783
328,0.00024501974,0.95728725,0.042712748
329,0.00024468786,0.9575319,0.04246807
330,0.00024264184,0.9577746,0.04222542
331,0.00024208563,0.9580167,0.041983306
332,0.00023965194,0.95825636,0.041743636
333,0.00023932864,0.9584957,0.041504323
334,0.00023551365,0.9587312,0.041268826
335,0.00023405174,0.95896524,0.041034758
336,0.00023370422,0.95919895,0.04080105
337,0.00023295803,0.9594319,0.040568113
338,0.00023102565,0.9596629,0.040337086
339,0.00023014891,0.95989305,0.040106952
340,0.00022943689,0.96012247,0.039877534
341,0.00022736265,0.96034986,0.039650142
342,0.00022479381,0.9605746,0.039425373
343,0.00022454775,0.96079916,0.039200842
344,0.00022355259,0.96102273,0.038977265
345,0.00022139258,0.9612441,0.038755894
346,0.00021897299,0.9614631,0.038536906
347,0.00021718291,0.9616803,0.038319707
348,0.00021667389,0.96189696,0.038103044
349,0.00021632793,0.96211326,0.03788674
350,0.00021453308,0.9623278,0.03767222
351,0.00021373619,0.9625415,0.03745848
352,0.00021183857,0.96275336,0.037246644
353,0.00021065288,0.962964,0.037036
354,0.00020936548,0.9631734,0.03682661
355,0.00020782003,0.96338123,0.03661877
356,0.00020729375,0.96358854,0.036411464
357,0.00020652747,0.96379507,0.036204934
358,0.00020558342,0.96400064,0.035999358
359,0.00020293554,0.9642036,0.035796404
360,0.00020137962,0.964405,0.035595
361,0.00020058584,0.96460557,0.03539443
362,0.00019982974,0.9648054,0.035194576
363,0.00019865563,0.9650041,0.034995914
364,0.00019827242,0.96520233,0.03479767
365,0.00019553272,0.96539783,0.034602165
366,0.0001947746,0.9655926,0.034407377
367,0.00019282837,0.96578544,0.034214556
368,0.00019143989,0.9659769,0.034023106
369,0.00019066282,0.96616757,0.03383243
370,0.00019026673,0.9663578,0.033642173
371,0.00018969121,0.9665475,0.03345251
372,0.00018857511,0.9667361,0.03326392
373,0.0001874011,0.9669235,0.033076525
374,0.00018598426,0.96710944,0.03289056
375,0.00018505038,0.9672945,0.032705486
376,0.00018428922,0.9674788,0.03252119
377,0.00018365601,0.96766245,0.032337546
378,0.00018289643,0.9678453,0.03215468
379,0.00018193493,0.96802723,0.031972766
380,0.00018079115,0.968208,0.031791985
381,0.00017867266,0.9683867,0.03161329
382,0.00017788354,0.96856457,0.03143543
383,0.00017714055,0.9687417,0.031258285
384,0.0001768602,0.96891856,0.031081438
385,0.00017584568,0.9690944,0.030905604
386,0.00017512905,0.9692695,0.030730486
387,0.00017384639,0.9694434,0.03055662
388,0.00017237826,0.96961576,0.030384243
389,0.00017168587,0.9697874,0.030212581
390,0.00016962277,0.96995705,0.030042946
391,0.0001692993,0.97012633,0.02987367
392,0.0001689807,0.9702953,0.02970469
393,0.00016778357,0.9704631,0.029536903
394,0.00016687489,0.97063,0.02937001
395,0.00016498791,0.970795,0.029205024
396,0.00016471662,0.97095966,0.029040337
397,0.00016442349,0.9711241,0.028875887
398,0.00016344484,0.97128755,0.028712451
399,0.00016311216,0.9714507,0.028549314
400,0.00016244494,0.9716131,0.02838689
401,0.00016218521,0.9717753,0.028224707
402,0.00016112064,0.9719364,0.028063595
403,0.00015977361,0.9720962,0.027903795
404,0.00015872018,0.97225493,0.027745068
405,0.0001571899,0.9724121,0.02758789
406,0.00015617024,0.9725683,0.027431726
407,0.00015496605,0.97272325,0.027276754
408,0.00015450487,0.97287774,0.02712226
409,0.00015361163,0.97303134,0.026968658
410,0.000153384,0.9731847,0.026815295
411,0.00015299779,0.9733377,0.02666229
412,0.00015189328,0.9734896,0.026510417
413,0.00015048051,0.9736401,0.026359916
414,0.00015017242,0.9737902,0.026209772
415,0.00014921108,0.9739394,0.026060581
416,0.00014890764,0.9740883,0.025911689
417,0.00014847422,0.9742368,0.025763214
418,0.0001477138,0.9743845,0.025615513
419,0.00014722375,0.9745317,0.02546829
420,0.00014697883,0.9746787,0.025321305
421,0.00014509636,0.9748238,0.025176227
422,0.0001446292,0.9749684,0.025031626
423,0.00014363049,0.975112,0.024887979
424,0.00014288942,0.9752549,0.024745107
425,0.00014210166,0.975397,0.02460301
426,0.00014184801,0.97553885,0.02446115
427,0.00014149962,0.97568035,0.024319649
428,0.00014052031,0.9758209,0.024179101
429,0.0001401959,0.9759611,0.02403891
430,0.00013862124,0.9760997,0.02390027
431,0.00013763536,0.97623736,0.023762643
432,0.00013721027,0.97637457,0.023625433
433,0.00013674425,0.9765113,0.0234887
434,0.00013636526,0.9766477,0.023352325
435,0.00013518438,0.97678286,0.023217142
436,0.00013447655,0.9769173,0.023082674
437,0.00013384747,0.9770512,0.022948802
438,0.00013371483,0.9771849,0.022815108
439,0.00013301951,0.9773179,0.02268207
440,0.00013221889,0.97745013,0.022549868
441,0.00013171429,0.97758186,0.022418141
442,0.00013077917,0.97771263,0.022287369
443,0.00013007136,0.9778427,0.022157311
444,0.00012969223,0.9779724,0.022027612
445,0.00012920331,0.9781016,0.021898389
446,0.00012867148,0.9782303,0.021769702
447,0.00012792026,0.9783582,0.02164179
448,0.00012683503,0.97848505,0.021514952
449,0.00012625805,0.9786113,0.02138871
450,0.00012580228,0.9787371,0.021262884
451,0.00012470584,0.9788618,0.021138191
452,0.00012447753,0.97898626,0.021013737
453,0.00012415329,0.9791104,0.02088958
454,0.00012335164,0.97923374,0.020766258
455,0.00012194937,0.9793557,0.020644307
456,0.00012165299,0.97947735,0.020522654
457,0.00012136248,0.9795987,0.020401299
458,0.00012124846,0.97971994,0.020280063
459,0.00012064322,0.9798406,0.020159423
460,0.00012032288,0.9799609,0.020039082
461,0.00011907802,0.98008,0.019919991
462,0.000118635166,0.9801986,0.019801378
463,0.0001181099,0.98031676,0.019683242
464,0.000117788826,0.98043454,0.019565463
465,0.0001175396,0.9805521,0.019447923
466,0.00011658431,0.98066866,0.019331336
467,0.00011598342,0.98078465,0.019215345
468,0.000115438415,0.9809001,0.019099891
469,0.00011506948,0.9810152,0.018984795
470,0.00011468426,0.9811299,0.018870115
471,0.000114457565,0.9812443,0.018755674
472,0.000113470276,0.9813578,0.018642187
473,0.000113102215,0.98147094,0.018529058
474,0.00011286101,0.9815838,0.018416226
475,0.00011266221,0.9816964,0.018303573
476,0.000112490525,0.9818089,0.0181911
477,0.00011143638,0.98192036,0.018079638
478,0.000110935296,0.9820313,0.017968714
479,0.00011038373,0.9821417,0.017858326
480,0.00010980843,0.98225147,0.017748535
481,0.00010926393,0.9823607,0.01763928
482,0.00010860731,0.9824693,0.01753068
483,0.000107849,0.98257715,0.017422855
484,0.00010748443,0.9826846,0.017315388
485,0.00010725948,0.9827919,0.0172081
486,0.000106822656,0.9828987,0.017101288
487,0.00010629148,0.983005,0.016995013
488,0.00010569566,0.98311067,0.016889334
489,0.00010548647,0.98321617,0.016783834
490,0.000105143314,0.9833213,0.01667869
491,0.000104400846,0.98342574,0.016574264
492,0.000103758706,0.9835295,0.016470492
493,0.00010341437,0.9836329,0.016367078
494,0.000102992366,0.9837359,0.016264081
495,0.00010204014,0.98383796,0.016162038
496,0.00010132277,0.9839393,0.01606071
497,0.00010094221,0.98404026,0.01595974
498,0.00010079756,0.98414105,0.015858948
499,0.00010037239,0.9842414,0.015758574
500,9.97901e-05,0.9843412,0.015658796
501,9.9514495e-05,0.98444074,0.015559256
502,9.909659e-05,0.98453987,0.015460134
503,9.8836266e-05,0.9846387,0.015361309
504,9.80202e-05,0.98473674,0.015263259
505,9.7909004e-05,0.9848347,0.015165329
506,9.71397e-05,0.9849318,0.015068173
507,9.6274554e-05,0.9850281,0.014971912
508,9.6115364e-05,0.98512423,0.01487577
509,9.581175e-05,0.98522,0.014779985
510,9.553535e-05,0.98531556,0.014684439
511,9.475459e-05,0.98541033,0.014589667
512,9.444511e-05,0.9855048,0.014495194
513,9.407199e-05,0.98559886,0.014401138
514,9.355737e-05,0.98569244,0.014307559
515,9.310925e-05,0.98578554,0.014214456
516,9.258282e-05,0.9858781,0.01412189
517,9.2218484e-05,0.9859703,0.014029682
518,9.194502e-05,0.9860623,0.013937712
519,9.1630776e-05,0.9861539,0.013846099
520,9.144585e-05,0.98624533,0.013754666
521,9.1172806e-05,0.9863365,0.013663471
522,9.0150075e-05,0.98642665,0.0135733485
523,8.9781584e-05,0.9865164,0.013483584
524,8.956896e-05,0.986606,0.013393998
525,8.937441e-05,0.98669535,0.013304651
526,8.918972e-05,0.9867845,0.013215482
527,8.827706e-05,0.9868728,0.013127208
528,8.81856e-05,0.986961,0.013038993
529,8.7813896e-05,0.9870488,0.012951195
530,8.7618246e-05,0.9871364,0.012863576
531,8.700187e-05,0.98722345,0.012776554
532,8.655764e-05,0.98731,0.012690008
533,8.6243585e-05,0.98739624,0.01260376
534,8.589496e-05,0.98748213,0.0125178695
535,8.558255e-05,0.9875677,0.012432277
536,8.528558e-05,0.987653,0.012346983
537,8.492661e-05,0.98773795,0.012262046
538,8.462845e-05,0.9878226,0.012177408
539,8.415125e-05,0.98790675,0.012093246
540,8.362927e-05,0.9879904,0.012009621
541,8.3247236e-05,0.98807365,0.011926353
542,8.284885e-05,0.9881565,0.0118435025
543,8.2523504e-05,0.98823905,0.01176095
544,8.2267055e-05,0.9883213,0.011678696
545,8.191073e-05,0.9884032,0.011596799
546,8.1598264e-05,0.9884848,0.0115152
547,8.114133e-05,0.9885659,0.011434078
548,8.067362e-05,0.98864657,0.011353433
549,8.047973e-05,0.98872703,0.011272967
550,8.014069e-05,0.9888072,0.011192799
551,7.9886864e-05,0.9888871,0.011112928
552,7.966332e-05,0.98896676,0.011033237
553,7.958199e-05,0.98904634,0.010953665
554,7.915591e-05,0.9891255,0.01087451
555,7.854245e-05,0.98920405,0.010795951
556,7.822897e-05,0.98928225,0.01071775
557,7.7618184e-05,0.98935986,0.010640144
558,7.753729e-05,0.9894374,0.010562599
559,7.715406e-05,0.9895145,0.01048547
560,7.677867e-05,0.9895913,0.0104086995
561,7.650379e-05,0.98966783,0.010332167
562,7.598759e-05,0.9897438,0.010256171
563,7.573482e-05,0.9898196,0.010180414
564,7.536614e-05,0.9898949,0.010105073
565,7.504499e-05,0.98996997,0.010030031
566,7.463403e-05,0.9900446,0.009955406
