component,explained_variance_ratio,cumulative_explained_variance,residual_variance
381,0.00022237164,0.9570457,0.042954326
382,0.00022034501,0.95726603,0.042733967
383,0.00021893524,0.95748496,0.04251504
384,0.00021779891,0.95770276,0.042297244
385,0.00021712754,0.9579199,0.042080104
386,0.00021608712,0.95813596,0.041864038
387,0.00021565788,0.9583516,0.041648388
388,0.0002145187,0.9585661,0.04143387
389,0.00021280062,0.9587789,0.041221082
390,0.00021259145,0.9589915,0.041008472
391,0.00021184044,0.95920336,0.040796638
392,0.00020974527,0.9594131,0.04058689
393,0.00020958524,0.9596227,0.04037732
394,0.00020949174,0.9598322,0.04016781
395,0.00020873736,0.9600409,0.039959073
396,0.00020778243,0.9602487,0.03975129
397,0.00020558576,0.9604543,0.039545715
398,0.00020499511,0.96065927,0.039340734
399,0.00020444984,0.9608637,0.03913629
400,0.00020416504,0.96106786,0.038932145
401,0.00020383716,0.9612717,0.038728297
402,0.00020190307,0.9614736,0.038526416
403,0.00020160772,0.96167517,0.038324833
404,0.00020127046,0.96187645,0.038123548
405,0.00020005577,0.9620765,0.037923515
406,0.00019927524,0.96227574,0.037724257
407,0.00019797117,0.9624737,0.03752631
408,0.00019758737,0.9626713,0.03732872
409,0.00019705466,0.96286833,0.037131667
410,0.00019601584,0.9630644,0.036935627
411,0.00019477392,0.96325916,0.03674084
412,0.00019438956,0.96345353,0.03654647
413,0.00019349063,0.963647,0.036352992
414,0.00019235519,0.96383935,0.036160648
415,0.00019193857,0.9640313,0.03596872
416,0.00019131343,0.9642226,0.03577739
417,0.00019023694,0.96441287,0.035587132
418,0.00018944609,0.9646023,0.03539771
419,0.00018755208,0.96478987,0.035210133
420,0.00018735122,0.9649772,0.035022795
421,0.00018634263,0.9651635,0.03483647
422,0.00018568571,0.9653492,0.034650803
423,0.00018497597,0.96553415,0.03446585
424,0.00018389885,0.96571803,0.03428197
425,0.00018386848,0.9659019,0.03409809
426,0.0001826128,0.96608454,0.03391546
427,0.00018191081,0.96626645,0.033733547
428,0.00018024091,0.9664467,0.033553302
429,0.00018006147,0.96662676,0.033373237
430,0.0001792204,0.966806,0.033194005
431,0.00017905881,0.96698505,0.033014953
432,0.00017835453,0.9671634,0.032836616
433,0.00017771717,0.9673411,0.032658875
434,0.00017616579,0.9675173,0.032482684
435,0.00017568181,0.967693,0.03230703
436,0.00017467883,0.9678677,0.032132328
437,0.00017403965,0.9680417,0.031958282
438,0.00017364422,0.96821535,0.031784654
439,0.00017326935,0.9683886,0.031611383
440,0.00017199089,0.96856064,0.031439364
441,0.0001715107,0.9687321,0.03126788
442,0.0001710047,0.9689031,0.031096876
443,0.00017082384,0.96907395,0.030926049
444,0.0001702517,0.9692442,0.030755818
445,0.00017013805,0.9694143,0.030585706
446,0.00016879282,0.9695831,0.030416906
447,0.00016769154,0.96975076,0.030249238
448,0.0001668215,0.9699176,0.030082405
449,0.00016613875,0.9700837,0.029916286
450,0.00016570187,0.9702494,0.029750586
451,0.00016490307,0.97041434,0.02958566
452,0.0001645942,0.9705789,0.029421091
453,0.00016371315,0.97074264,0.029257357
454,0.00016319266,0.97090584,0.02909416
455,0.00016247443,0.9710683,0.028931677
456,0.00016220871,0.9712305,0.028769493
457,0.00016162312,0.97139215,0.028607845
458,0.00016088205,0.971553,0.028446972
459,0.00016056147,0.9717136,0.028286397
460,0.00015943164,0.97187304,0.028126955
461,0.00015905382,0.97203207,0.02796793
462,0.00015896397,0.97219104,0.027808964
463,0.00015770647,0.97234875,0.02765125
464,0.00015689876,0.9725056,0.027494371
465,0.000156435,0.9726621,0.027337909
466,0.0001561876,0.97281826,0.027181745
467,0.00015529433,0.9729735,0.027026474
468,0.000155114,0.9731286,0.026871383
469,0.00015363522,0.9732823,0.026717722
470,0.00015339955,0.9734357,0.0265643
471,0.00015298963,0.9735887,0.026411295
472,0.00015221645,0.97374094,0.026259065
473,0.00015168553,0.9738926,0.02610737
474,0.00015126671,0.9740439,0.025956094
475,0.000150706,0.9741946,0.025805414
476,0.00014901497,0.9743436,0.025656402
477,0.00014835353,0.97449195,0.025508046
478,0.00014803889,0.97464,0.025359988
479,0.00014701382,0.974787,0.025213003
480,0.00014660205,0.9749336,0.025066376
481,0.00014583512,0.9750795,0.024920523
482,0.00014522632,0.9752247,0.024775326
483,0.0001447014,0.9753694,0.024630606
484,0.00014434764,0.97551376,0.024486244
485,0.00014383349,0.9756576,0.024342418
486,0.00014355243,0.9758011,0.02419889
487,0.00014285036,0.975944,0.024056017
488,0.0001420268,0.976086,0.02391398
489,0.00014198858,0.976228,0.023772001
490,0.0001411251,0.97636914,0.023630857
491,0.00014010348,0.9765093,0.023490727
492,0.00013964904,0.9766489,0.023351073
493,0.00013898512,0.9767879,0.023212075
494,0.00013877642,0.9769267,0.023073316
495,0.00013820016,0.9770649,0.022935092
496,0.000137766,0.97720265,0.022797346
497,0.00013698325,0.9773396,0.022660375
498,0.00013662809,0.97747624,0.02252376
499,0.00013623548,0.9776125,0.022387505
500,0.00013560869,0.9777481,0.022251904
501,0.00013514762,0.9778832,0.02211678
502,0.0001344927,0.9780177,0.021982312
503,0.00013410307,0.9781518,0.021848202
504,0.00013395066,0.97828573,0.02171427
505,0.00013314321,0.9784189,0.021581113
506,0.00013268193,0.97855157,0.021448433
507,0.0001320548,0.97868365,0.02131635
508,0.00013127386,0.9788149,0.0211851
509,0.00013066194,0.97894555,0.021054447
510,0.0001306281,0.9790762,0.020923793
511,0.00013031745,0.9792065,0.020793498
512,0.00012975368,0.97933626,0.020663738
513,0.00012886102,0.9794651,0.020534873
514,0.00012844997,0.9795936,0.020406425
515,0.00012812584,0.9797217,0.020278275
516,0.0001276905,0.9798494,0.020150602
517,0.00012705612,0.9799765,0.020023525
518,0.00012682508,0.9801033,0.019896686
519,0.00012620314,0.9802295,0.019770503
520,0.00012588438,0.9803554,0.019644618
521,0.00012503355,0.98048043,0.019519567
522,0.00012422612,0.98060465,0.019395351
