component,explained_variance_ratio,cumulative_explained_variance,residual_variance
282,0.00081071147,0.9617402,0.038259804
283,0.0007976524,0.9625378,0.037462175
284,0.0007895268,0.96332735,0.03667265
285,0.0007793167,0.9641067,0.03589332
286,0.0007658251,0.9648725,0.03512752
287,0.00075009465,0.96562254,0.034377456
288,0.00074411964,0.96636665,0.03363335
289,0.000731984,0.96709865,0.032901347
290,0.000722701,0.96782136,0.03217864
291,0.0007036069,0.968525,0.031475008
292,0.0006925211,0.96921754,0.030782461
293,0.000685158,0.9699027,0.030097306
294,0.0006834963,0.9705862,0.02941382
295,0.0006739015,0.9712601,0.02873993
296,0.000653165,0.9719132,0.028086782
297,0.00065133016,0.9725646,0.027435422
298,0.0006295802,0.9731942,0.026805818
299,0.00062265847,0.9738168,0.026183188
300,0.0006110578,0.9744279,0.025572121
301,0.0005969,0.97502476,0.02497524
302,0.00058672164,0.9756115,0.024388492
303,0.0005787462,0.97619027,0.023809731
304,0.0005640472,0.9767543,0.023245692
305,0.00055830023,0.9773126,0.022687376
306,0.0005430601,0.9778557,0.022144318
307,0.0005371848,0.97839284,0.02160716
308,0.0005318443,0.9789247,0.021075308
309,0.00051597774,0.9794407,0.02055931
310,0.00051325286,0.97995394,0.020046055
311,0.00049976434,0.9804537,0.01954627
312,0.0004864178,0.98094016,0.019059837
313,0.0004816036,0.98142177,0.018578231
314,0.0004789286,0.9819007,0.018099308
315,0.00046616705,0.98236686,0.01763314
316,0.00044801002,0.98281485,0.017185152
317,0.00043837997,0.98325324,0.01674676
318,0.00042971128,0.98368293,0.01631707
319,0.00041996414,0.9841029,0.015897095
320,0.00041891713,0.9845218,0.015478194
321,0.00041443328,0.98493624,0.015063763
322,0.00040935894,0.9853456,0.014654398
323,0.00040141548,0.98574704,0.014252961
324,0.00039627618,0.9861433,0.013856709
325,0.0003869065,0.9865302,0.013469815
326,0.0003776021,0.9869078,0.01309222
327,0.00036658638,0.98727435,0.012725651
328,0.0003626708,0.98763704,0.012362957
329,0.00035773477,0.9879948,0.01200521
330,0.00034847282,0.98834324,0.011656761
331,0.00034182126,0.9886851,0.0113149285
332,0.000337208,0.98902225,0.010977745
333,0.00033447886,0.98935676,0.010643244
334,0.00032696803,0.98968375,0.010316253
335,0.00031949984,0.9900032,0.009996772
